# association of rgb,depth,groundtruth 
# rgb depth tx ty tz qx qy qz qw 
rgb/1311877836.361021.png depth/1311877836.346671.png -2.7517 1.374 0.5433 -0.732 -0.1138 0.1019 0.664 
rgb/1311877836.393072.png depth/1311877836.378523.png -2.7524 1.3815 0.5432 -0.7352 -0.1073 0.0959 0.6624 
rgb/1311877836.425020.png depth/1311877836.415555.png -2.753 1.3892 0.5439 -0.7322 -0.1016 0.0931 0.6669 
rgb/1311877836.461212.png depth/1311877836.449017.png -2.753 1.3977 0.5442 -0.7301 -0.0949 0.0905 0.6706 
rgb/1311877836.492909.png depth/1311877836.480938.png -2.7533 1.4075 0.5439 -0.7312 -0.0904 0.0865 0.6706 
rgb/1311877836.524961.png depth/1311877836.514667.png -2.7541 1.4172 0.5434 -0.7324 -0.0871 0.0849 0.6699 
rgb/1311877836.561062.png depth/1311877836.547552.png -2.7559 1.4288 0.5427 -0.7351 -0.0832 0.0806 0.668 
rgb/1311877836.592961.png depth/1311877836.578662.png -2.7571 1.4394 0.5425 -0.7369 -0.0795 0.0757 0.667 
rgb/1311877836.624905.png depth/1311877836.614620.png -2.7588 1.4494 0.5419 -0.7386 -0.0748 0.0702 0.6663 
rgb/1311877836.660875.png depth/1311877836.646920.png -2.7608 1.4598 0.5415 -0.739 -0.07 0.0662 0.6668 
rgb/1311877836.693045.png depth/1311877836.678627.png -2.7622 1.47 0.5411 -0.741 -0.0655 0.0609 0.6655 
rgb/1311877836.724938.png depth/1311877836.714602.png -2.7629 1.479 0.541 -0.741 -0.0616 0.0572 0.6663 
rgb/1311877836.761058.png depth/1311877836.747252.png -2.7645 1.4895 0.5406 -0.7424 -0.0559 0.0513 0.6657 
rgb/1311877836.792932.png depth/1311877836.778622.png -2.765 1.4989 0.5408 -0.7422 -0.0514 0.0476 0.6665 
rgb/1311877836.824953.png depth/1311877836.814502.png -2.7652 1.5078 0.5409 -0.741 -0.0462 0.0444 0.6684 
rgb/1311877836.861027.png depth/1311877836.846575.png -2.7653 1.5177 0.5408 -0.7425 -0.0423 0.0402 0.6673 
rgb/1311877836.892909.png depth/1311877836.879001.png -2.7655 1.5268 0.5407 -0.7429 -0.0375 0.0369 0.6673 
rgb/1311877836.924965.png depth/1311877836.914760.png -2.7657 1.5353 0.541 -0.7428 -0.0328 0.0326 0.6679 
rgb/1311877836.960881.png depth/1311877836.947449.png -2.7658 1.5462 0.5403 -0.7426 -0.0283 0.0278 0.6685 
rgb/1311877840.486295.png depth/1311877840.486528.png -2.2163 2.2591 0.5351 -0.6129 0.4045 -0.376 0.565 
rgb/1311877840.683616.png depth/1311877840.683816.png -2.1582 2.2769 0.5342 -0.602 0.4221 -0.3974 0.5491 
rgb/1311877840.820255.png depth/1311877840.820266.png -2.1378 2.2709 0.5377 -0.6057 0.4328 -0.3797 0.5492 
rgb/1311877840.886157.png depth/1311877840.886166.png -2.126 2.2752 0.5393 -0.6062 0.4188 -0.3755 0.5622 
rgb/1311877841.153316.png depth/1311877841.153638.png -2.0839 2.3081 0.5427 -0.5839 0.4312 -0.4262 0.5398 
rgb/1311877841.519245.png depth/1311877841.519252.png -1.9609 2.3026 0.5363 0.546 -0.4999 0.4552 -0.4947 
rgb/1311877841.619917.png depth/1311877841.620214.png -1.9267 2.3011 0.5361 0.542 -0.5049 0.4622 -0.4875 
rgb/1311877841.786949.png depth/1311877841.786686.png -1.8958 2.3034 0.5413 -0.513 0.5157 -0.4947 0.4756 
rgb/1311877842.251461.png depth/1311877842.251482.png -1.7428 2.2705 0.5351 -0.467 0.5628 -0.5271 0.4329 
rgb/1311877842.319495.png depth/1311877842.319512.png -1.7225 2.2618 0.534 -0.4632 0.582 -0.5214 0.4182 
rgb/1311877842.350745.png depth/1311877842.350751.png -1.7138 2.2589 0.5338 -0.4631 0.5809 -0.5228 0.418 
rgb/1311877842.386970.png depth/1311877842.386980.png -1.7031 2.255 0.5337 -0.4558 0.5874 -0.5269 0.4119 
rgb/1311877842.419465.png depth/1311877842.419502.png -1.6936 2.2519 0.5334 -0.4521 0.5907 -0.5294 0.408 
rgb/1311877842.488657.png depth/1311877842.489052.png -1.6733 2.2449 0.5328 -0.4468 0.6002 -0.5325 0.3958 
rgb/1311877842.518991.png depth/1311877842.518997.png -1.665 2.2424 0.533 -0.4418 0.5981 -0.5382 0.3967 
rgb/1311877842.588639.png depth/1311877842.588965.png -1.647 2.2346 0.5323 -0.4365 0.6098 -0.539 0.3835 
rgb/1311877842.686820.png depth/1311877842.687537.png -1.6264 2.2244 0.5341 -0.4165 0.6061 -0.558 0.3844 
rgb/1311877842.889671.png depth/1311877842.889688.png -1.573 2.1981 0.5324 -0.3956 0.6238 -0.5712 0.3579 
rgb/1311877842.918952.png depth/1311877842.919314.png -1.5643 2.195 0.5318 -0.3925 0.6269 -0.5732 0.3527 
rgb/1311877842.989614.png depth/1311877842.989636.png -1.5407 2.1869 0.5301 -0.3853 0.6328 -0.5805 0.3379 
rgb/1311877843.019347.png depth/1311877843.019137.png -1.5305 2.1824 0.5294 -0.3844 0.6368 -0.5797 0.3327 
rgb/1311877843.055820.png depth/1311877843.056024.png -1.5205 2.1764 0.5289 -0.3822 0.6432 -0.5779 0.3259 
rgb/1311877843.120222.png depth/1311877843.120481.png -1.5047 2.1648 0.5288 -0.371 0.647 -0.5853 0.3181 
rgb/1311877843.188145.png depth/1311877843.188300.png -1.4882 2.1539 0.528 -0.3643 0.65 -0.5903 0.3105 
rgb/1311877843.219088.png depth/1311877843.222199.png -1.4788 2.1487 0.5275 -0.3611 0.652 -0.593 0.3047 
rgb/1311877843.487872.png depth/1311877843.487895.png -1.4405 2.0983 0.5334 -0.3212 0.6621 -0.6105 0.293 
rgb/1311877843.555828.png depth/1311877843.555842.png -1.4227 2.0865 0.5333 -0.3138 0.6673 -0.6141 0.2814 
rgb/1311877843.688059.png depth/1311877843.688910.png -1.3952 2.0568 0.5329 -0.2968 0.6803 -0.6168 0.2621 
rgb/1311877843.821451.png depth/1311877843.821681.png -1.3727 2.0343 0.5353 -0.2791 0.6778 -0.6328 0.2497 
rgb/1311877843.888465.png depth/1311877843.888698.png -1.3637 2.0226 0.5354 -0.2696 0.6814 -0.6364 0.2407 
rgb/1311877843.957197.png depth/1311877843.957468.png -1.3567 2.0116 0.538 -0.2534 0.6697 -0.6567 0.2365 
rgb/1311877844.054608.png depth/1311877844.054614.png -1.3427 1.993 0.5386 0.2374 -0.6667 0.669 -0.227 
rgb/1311877844.125158.png depth/1311877844.125181.png -1.3291 1.9739 0.5374 -0.2346 0.6872 -0.652 0.2181 
rgb/1311877844.189684.png depth/1311877844.189889.png -1.3158 1.9577 0.5375 -0.2259 0.6863 -0.6589 0.2094 
rgb/1311877844.257198.png depth/1311877844.257222.png -1.3016 1.94 0.5364 -0.2189 0.6975 -0.6548 0.1922 
rgb/1311877844.287132.png depth/1311877844.287138.png -1.2986 1.9344 0.5355 -0.2199 0.7051 -0.6473 0.1883 
rgb/1311877844.355196.png depth/1311877844.355206.png -1.2926 1.9167 0.5372 -0.2057 0.7069 -0.6528 0.1784 
rgb/1311877844.425654.png depth/1311877844.425743.png -1.2853 1.8952 0.5383 -0.1906 0.6928 -0.6725 0.1772 
rgb/1311877844.488250.png depth/1311877844.488277.png -1.275 1.8712 0.5359 -0.1883 0.7124 -0.6544 0.1695 
rgb/1311877844.555645.png depth/1311877844.556008.png -1.2609 1.8473 0.5345 -0.1827 0.7151 -0.655 0.1622 
rgb/1311877844.626339.png depth/1311877844.626890.png -1.2491 1.8224 0.5321 -0.1737 0.7227 -0.652 0.1501 
rgb/1311877844.655229.png depth/1311877844.655235.png -1.2475 1.8123 0.5324 -0.1717 0.7277 -0.647 0.1494 
rgb/1311877844.887641.png depth/1311877844.888039.png -1.2319 1.7524 0.5354 -0.1315 0.7221 -0.6674 0.1258 
rgb/1311877844.923122.png depth/1311877844.926561.png -1.2322 1.7429 0.5353 -0.1251 0.7244 -0.6673 0.1198 
rgb/1311877844.955455.png depth/1311877844.957905.png -1.2307 1.7335 0.5358 -0.1197 0.7248 -0.6681 0.118 
rgb/1311877845.026382.png depth/1311877845.027856.png -1.2264 1.7152 0.5358 -0.1112 0.7279 -0.6679 0.1081 
rgb/1311877845.055990.png depth/1311877845.056344.png -1.2238 1.7075 0.5362 -0.1066 0.7286 -0.6683 0.1052 
rgb/1311877845.187115.png depth/1311877845.187190.png -1.2161 1.6773 0.5382 -0.0838 0.7167 -0.6869 0.0866 
rgb/1311877845.225183.png depth/1311877845.225191.png -1.2131 1.6639 0.5363 -0.0876 0.7368 -0.6656 0.0801 
rgb/1311877845.290006.png depth/1311877845.290027.png -1.2136 1.646 0.5374 -0.0747 0.7312 -0.6739 0.0753 
rgb/1311877845.358235.png depth/1311877845.358285.png -1.2106 1.6231 0.5364 -0.0616 0.7362 -0.6708 0.0652 
rgb/1311877845.426111.png depth/1311877845.426514.png -1.2073 1.6056 0.5385 -0.0509 0.7189 -0.6913 0.0522 
rgb/1311877845.493009.png depth/1311877845.493038.png -1.2054 1.5874 0.5383 -0.0452 0.7347 -0.6753 0.0456 
rgb/1311877845.926076.png depth/1311877845.926087.png -1.2015 1.4662 0.5428 -0.0361 0.727 -0.6841 0.0464 
rgb/1311877846.593956.png depth/1311877846.593969.png -1.1591 1.2736 0.5462 -0.1167 0.7215 -0.6719 0.1201 
rgb/1311877846.661119.png depth/1311877846.661369.png -1.1521 1.2545 0.5465 -0.125 0.7192 -0.6712 0.129 
rgb/1311877846.691059.png depth/1311877846.691071.png -1.1484 1.2457 0.5468 -0.1289 0.7171 -0.6721 0.132 
rgb/1311877846.792015.png depth/1311877846.792044.png -1.1271 1.2114 0.5449 -0.1505 0.7284 -0.6539 0.1386 
rgb/1311877846.894196.png depth/1311877846.894928.png -1.1081 1.1798 0.5431 -0.1623 0.7298 -0.648 0.1455 
rgb/1311877846.923865.png depth/1311877846.923903.png -1.103 1.1711 0.543 -0.1671 0.7253 -0.651 0.1493 
rgb/1311877847.126351.png depth/1311877847.126391.png -1.0791 1.1225 0.5448 -0.1872 0.7121 -0.6539 0.1742 
rgb/1311877847.322893.png depth/1311877847.322929.png -1.0499 1.0756 0.5466 -0.201 0.7067 -0.6524 0.1862 
rgb/1311877847.359075.png depth/1311877847.359122.png -1.0445 1.0664 0.5458 -0.2031 0.7092 -0.6493 0.185 
rgb/1311877847.929766.png depth/1311877847.929779.png -0.9597 0.9155 0.547 -0.1731 0.7149 -0.6597 0.1541 
rgb/1311877847.959375.png depth/1311877847.959032.png -0.9567 0.9066 0.5471 -0.1682 0.7159 -0.6606 0.1512 
rgb/1311877847.992995.png depth/1311877847.993766.png -0.9539 0.8968 0.5469 -0.1648 0.7216 -0.6558 0.1488 
rgb/1311877848.028879.png depth/1311877848.028894.png -0.952 0.887 0.5471 -0.1579 0.7235 -0.6563 0.1443 
rgb/1311877848.092606.png depth/1311877848.092618.png -0.9479 0.8711 0.5473 -0.1479 0.7249 -0.659 0.1356 
rgb/1311877848.230296.png depth/1311877848.230306.png -0.9365 0.8392 0.5504 -0.1247 0.7086 -0.6842 0.1187 
rgb/1311877848.394116.png depth/1311877848.394128.png -0.9244 0.788 0.5494 -0.1047 0.7277 -0.6713 0.0941 
rgb/1311877848.427421.png depth/1311877848.427432.png -0.9224 0.7776 0.5492 -0.1002 0.7285 -0.6709 0.096 
rgb/1311877848.460370.png depth/1311877848.460384.png -0.9203 0.767 0.5488 -0.0974 0.7294 -0.6711 0.0902 
rgb/1311877848.490862.png depth/1311877848.490869.png -0.9186 0.7572 0.5483 -0.091 0.735 -0.6669 0.0821 
rgb/1311877848.560626.png depth/1311877848.560654.png -0.9148 0.7363 0.5492 -0.082 0.7316 -0.6726 0.0753 
rgb/1311877848.634001.png depth/1311877848.634022.png -0.9126 0.715 0.5497 -0.0728 0.7325 -0.6734 0.0688 
rgb/1311877848.729775.png depth/1311877848.729796.png -0.9102 0.6889 0.5504 -0.0581 0.733 -0.6755 0.0559 
rgb/1311877849.028548.png depth/1311877849.029302.png -0.9052 0.606 0.5532 -0.0355 0.7306 -0.6807 0.0389 
rgb/1311877849.196743.png depth/1311877849.196599.png -0.9017 0.5575 0.5547 -0.0342 0.7249 -0.687 0.0374 
rgb/1311877849.227135.png depth/1311877849.227403.png -0.901 0.5479 0.5544 -0.0329 0.7257 -0.6862 0.0365 
rgb/1311877849.430269.png depth/1311877849.431909.png -0.8959 0.4819 0.5539 -0.0338 0.7354 -0.6758 0.0359 
rgb/1311877849.459848.png depth/1311877849.459861.png -0.8959 0.473 0.5547 -0.0331 0.7309 -0.6807 0.0362 
rgb/1311877849.529534.png depth/1311877849.530344.png -0.8939 0.4525 0.5549 -0.0322 0.7314 -0.6802 0.0365 
rgb/1311877849.659300.png depth/1311877849.659430.png -0.8891 0.4137 0.5552 -0.0332 0.7361 -0.6752 0.0348 
rgb/1311877849.927364.png depth/1311877849.927926.png -0.883 0.3381 0.5582 -0.0329 0.7308 -0.681 0.0334 
rgb/1311877850.129586.png depth/1311877850.129614.png -0.8811 0.2856 0.5607 -0.0332 0.7294 -0.6823 0.0362 
rgb/1311877850.229837.png depth/1311877850.229869.png -0.8794 0.2586 0.5616 -0.0339 0.7269 -0.6849 0.0364 
rgb/1311877850.397961.png depth/1311877850.398245.png -0.8738 0.2127 0.5621 -0.0339 0.7263 -0.6857 0.0343 
rgb/1311877850.495223.png depth/1311877850.495255.png -0.8714 0.1839 0.5623 -0.0338 0.7263 -0.6857 0.0333 
rgb/1311877850.566094.png depth/1311877850.566905.png -0.8709 0.162 0.5619 -0.0339 0.7269 -0.685 0.0349 
rgb/1311877851.098496.png depth/1311877851.098708.png -0.8598 0.0147 0.5625 -0.0335 0.7364 -0.6748 0.0349 
rgb/1311877851.165854.png depth/1311877851.166167.png -0.8585 -0.0028 0.5623 -0.0328 0.7368 -0.6745 0.0337 
rgb/1311877851.497032.png depth/1311877851.497088.png -0.8537 -0.0787 0.563 -0.0374 0.734 -0.677 0.0388 
rgb/1311877851.565334.png depth/1311877851.565346.png -0.8511 -0.0945 0.5632 -0.0395 0.7342 -0.6766 0.0403 
rgb/1311877851.695638.png depth/1311877851.699011.png -0.846 -0.1235 0.5637 -0.0451 0.7322 -0.6782 0.0439 
rgb/1311877851.834314.png depth/1311877851.834344.png -0.8416 -0.1568 0.5635 -0.056 0.7339 -0.6748 0.0544 
rgb/1311877851.996018.png depth/1311877851.996032.png -0.8325 -0.1994 0.5637 -0.0701 0.7338 -0.6724 0.0671 
rgb/1311877852.065521.png depth/1311877852.065537.png -0.828 -0.2157 0.564 -0.0757 0.7318 -0.6733 0.0738 
rgb/1311877852.166582.png depth/1311877852.166799.png -0.8226 -0.2377 0.5644 -0.0856 0.7318 -0.6712 0.0818 
rgb/1311877852.399618.png depth/1311877852.399641.png -0.8103 -0.2919 0.5647 -0.0997 0.7304 -0.6686 0.0974 
rgb/1311877852.463877.png depth/1311877852.464076.png -0.8051 -0.3081 0.5652 -0.1056 0.7272 -0.6703 0.1035 
rgb/1311877852.539182.png depth/1311877852.539505.png -0.7994 -0.3273 0.5646 -0.1122 0.7275 -0.6682 0.108 
rgb/1311877852.568020.png depth/1311877852.568107.png -0.7976 -0.3342 0.5645 -0.1142 0.727 -0.6678 0.1111 
rgb/1311877852.631535.png depth/1311877852.631543.png -0.7933 -0.3513 0.5642 -0.1176 0.7276 -0.6662 0.114 
rgb/1311877852.700107.png depth/1311877852.700118.png -0.7879 -0.3676 0.5642 -0.1248 0.7274 -0.6638 0.121 
rgb/1311877852.763578.png depth/1311877852.763585.png -0.782 -0.3819 0.5647 -0.1294 0.7259 -0.6639 0.1247 
rgb/1311877852.803465.png depth/1311877852.803510.png -0.7768 -0.3914 0.565 -0.1321 0.7265 -0.6625 0.1256 
rgb/1311877852.830864.png depth/1311877852.830977.png -0.774 -0.3975 0.5648 -0.1358 0.7259 -0.662 0.1279 
rgb/1311877852.898840.png depth/1311877852.898853.png -0.765 -0.416 0.5645 -0.1416 0.7255 -0.6604 0.1322 
rgb/1311877852.967850.png depth/1311877852.967866.png -0.7574 -0.4342 0.5643 -0.1447 0.7233 -0.6614 0.136 
rgb/1311877853.067667.png depth/1311877853.067672.png -0.747 -0.4582 0.5641 -0.1545 0.7235 -0.6572 0.144 
rgb/1311877853.132819.png depth/1311877853.132830.png -0.74 -0.4733 0.5652 -0.1558 0.7148 -0.6653 0.1488 
rgb/1311877853.199941.png depth/1311877853.200054.png -0.7315 -0.4867 0.5652 -0.1667 0.7207 -0.6543 0.1572 
rgb/1311877853.265936.png depth/1311877853.265945.png -0.725 -0.5005 0.5657 -0.1678 0.7142 -0.6608 0.1587 
rgb/1311877853.299050.png depth/1311877853.298908.png -0.7223 -0.5059 0.5658 -0.1737 0.7135 -0.6589 0.1632 
rgb/1311877853.364576.png depth/1311877853.364588.png -0.7164 -0.5175 0.5673 -0.1707 0.7005 -0.6721 0.1686 
rgb/1311877853.432893.png depth/1311877853.432902.png -0.7081 -0.533 0.5665 -0.1808 0.706 -0.6621 0.1747 
rgb/1311877853.501476.png depth/1311877853.501492.png -0.6979 -0.5505 0.5664 -0.1873 0.7103 -0.6551 0.1767 
rgb/1311877853.563290.png depth/1311877853.563305.png -0.6884 -0.566 0.5656 -0.1915 0.7118 -0.6517 0.1785 
rgb/1311877853.631538.png depth/1311877853.631547.png -0.6786 -0.5818 0.5662 -0.1973 0.7102 -0.6504 0.1835 
rgb/1311877853.702086.png depth/1311877853.702099.png -0.6689 -0.5954 0.5668 -0.2022 0.7042 -0.6536 0.1897 
rgb/1311877853.732179.png depth/1311877853.732390.png -0.6646 -0.6012 0.5667 -0.2053 0.7056 -0.6511 0.1898 
rgb/1311877853.762975.png depth/1311877853.763062.png -0.66 -0.607 0.5668 -0.2092 0.7054 -0.6489 0.1938 
rgb/1311877853.833212.png depth/1311877853.833696.png -0.6507 -0.6206 0.5669 -0.2178 0.7023 -0.6468 0.2024 
rgb/1311877854.201030.png depth/1311877854.201072.png -0.5901 -0.6949 0.5676 -0.2593 0.6884 -0.6335 0.2401 
rgb/1311877854.269207.png depth/1311877854.269233.png -0.5781 -0.7083 0.5677 -0.2664 0.6847 -0.6308 0.2496 
rgb/1311877854.333074.png depth/1311877854.333103.png -0.5672 -0.7202 0.5676 -0.2743 0.6837 -0.6261 0.2556 
rgb/1311877854.400961.png depth/1311877854.400972.png -0.5544 -0.7324 0.5678 -0.2811 0.68 -0.6244 0.2622 
rgb/1311877854.469038.png depth/1311877854.469061.png -0.5415 -0.7435 0.5677 -0.2881 0.6793 -0.6199 0.2668 
rgb/1311877854.532951.png depth/1311877854.532957.png -0.529 -0.755 0.5677 -0.2941 0.6757 -0.6181 0.2737 
rgb/1311877854.600933.png depth/1311877854.601096.png -0.5162 -0.7665 0.5678 -0.301 0.672 -0.6157 0.2805 
rgb/1311877854.669381.png depth/1311877854.669504.png -0.5034 -0.7766 0.5682 -0.3082 0.6688 -0.6129 0.2864 
rgb/1311877854.732807.png depth/1311877854.733133.png -0.4909 -0.7841 0.5687 -0.314 0.6635 -0.6129 0.2925 
rgb/1311877854.801302.png depth/1311877854.801328.png -0.4758 -0.7928 0.5689 -0.3226 0.6623 -0.6085 0.2949 
rgb/1311877854.868837.png depth/1311877854.871272.png -0.4618 -0.8023 0.5692 -0.3285 0.6589 -0.606 0.3012 
rgb/1311877854.933003.png depth/1311877854.933120.png -0.4492 -0.8115 0.5687 -0.3369 0.657 -0.6008 0.3063 
rgb/1311877854.967764.png depth/1311877854.967774.png -0.4425 -0.8161 0.5688 -0.3403 0.6559 -0.5988 0.3088 
rgb/1311877855.032650.png depth/1311877855.032722.png -0.4305 -0.8235 0.5695 -0.3461 0.6522 -0.5965 0.3147 
rgb/1311877855.100868.png depth/1311877855.107058.png -0.4179 -0.8297 0.5702 -0.3522 0.6445 -0.5969 0.3229 
rgb/1311877855.168289.png depth/1311877855.168601.png -0.4046 -0.837 0.5706 -0.3584 0.6411 -0.5947 0.327 
rgb/1311877855.236102.png depth/1311877855.236115.png -0.3912 -0.8437 0.5707 -0.3642 0.6366 -0.5915 0.335 
rgb/1311877855.298995.png depth/1311877855.299004.png -0.3779 -0.8521 0.5713 -0.3718 0.633 -0.588 0.3395 
rgb/1311877855.368680.png depth/1311877855.368695.png -0.362 -0.8601 0.5709 -0.3781 0.6286 -0.5844 0.3469 
rgb/1311877855.436831.png depth/1311877855.436881.png -0.3465 -0.868 0.5713 -0.3827 0.6257 -0.582 0.3512 
rgb/1311877855.500654.png depth/1311877855.500669.png -0.3339 -0.8733 0.5712 -0.3909 0.6239 -0.5763 0.3547 
rgb/1311877855.567985.png depth/1311877855.567997.png -0.3164 -0.8805 0.5718 -0.3953 0.6151 -0.5771 0.3638 
rgb/1311877855.636164.png depth/1311877855.636180.png -0.3027 -0.8864 0.5714 -0.4032 0.6153 -0.57 0.3659 
rgb/1311877855.700759.png depth/1311877855.700771.png -0.2896 -0.8921 0.5714 -0.4084 0.6123 -0.566 0.3714 
rgb/1311877855.768529.png depth/1311877855.768861.png -0.2765 -0.8962 0.5716 -0.4147 0.6077 -0.5624 0.3775 
rgb/1311877855.836495.png depth/1311877855.836523.png -0.2638 -0.8997 0.5718 -0.422 0.6018 -0.5589 0.3838 
rgb/1311877855.900677.png depth/1311877855.900693.png -0.2518 -0.9032 0.5719 -0.4281 0.5974 -0.555 0.3896 
rgb/1311877855.968232.png depth/1311877855.971512.png -0.2381 -0.9065 0.5711 -0.4377 0.5933 -0.5481 0.395 
rgb/1311877856.136239.png depth/1311877856.136255.png -0.216 -0.9101 0.5719 -0.4532 0.5799 -0.5383 0.4106 
rgb/1311877856.200542.png depth/1311877856.200563.png -0.2084 -0.9119 0.5721 -0.4601 0.5744 -0.5331 0.4173 
rgb/1311877856.268663.png depth/1311877856.268676.png -0.1983 -0.9135 0.5719 -0.4685 0.5683 -0.5262 0.425 
rgb/1311877856.400302.png depth/1311877856.401310.png -0.1864 -0.9133 0.5719 -0.4826 0.5571 -0.5162 0.4362 
rgb/1311877856.467975.png depth/1311877856.467995.png -0.1801 -0.9136 0.5718 -0.4889 0.5509 -0.511 0.4431 
rgb/1311877856.568835.png depth/1311877856.568858.png -0.1709 -0.9135 0.5706 -0.4998 0.5448 -0.5005 0.4503 
rgb/1311877856.636425.png depth/1311877856.636467.png -0.1671 -0.9127 0.571 -0.5054 0.5398 -0.4961 0.455 
rgb/1311877856.704951.png depth/1311877856.707848.png -0.1661 -0.911 0.5712 -0.511 0.5356 -0.4914 0.4589 
rgb/1311877856.768475.png depth/1311877856.768728.png -0.1639 -0.9099 0.5714 -0.5144 0.5275 -0.4889 0.4671 
rgb/1311877856.836185.png depth/1311877856.836204.png -0.1615 -0.9095 0.5713 -0.5221 0.5224 -0.4817 0.4716 
rgb/1311877856.904591.png depth/1311877856.904642.png -0.1606 -0.9089 0.5712 0.5299 -0.5169 0.4741 -0.4767 
rgb/1311877856.968570.png depth/1311877856.968630.png -0.1596 -0.9079 0.5711 0.535 -0.5111 0.4687 -0.4826 
rgb/1311877857.036624.png depth/1311877857.036644.png -0.1596 -0.9064 0.5709 0.5417 -0.5076 0.4628 -0.4844 
rgb/1311877857.104818.png depth/1311877857.104845.png -0.157 -0.9043 0.5707 0.5466 -0.4992 0.458 -0.4921 
rgb/1311877857.169425.png depth/1311877857.169709.png -0.157 -0.9034 0.5705 0.5529 -0.4944 0.4516 -0.4959 
rgb/1311877857.237008.png depth/1311877857.237093.png -0.1564 -0.9023 0.5703 -0.5591 0.4886 -0.4453 0.5004 
rgb/1311877857.404953.png depth/1311877857.404963.png -0.1565 -0.8994 0.5701 -0.5722 0.475 -0.4295 0.5123 
rgb/1311877857.468963.png depth/1311877857.468971.png -0.1567 -0.8989 0.5705 -0.5777 0.4669 -0.4242 0.518 
rgb/1311877857.537101.png depth/1311877857.537116.png -0.1568 -0.8979 0.5707 -0.5821 0.4608 -0.4187 0.523 
rgb/1311877857.605196.png depth/1311877857.605302.png -0.1577 -0.8969 0.5709 -0.5884 0.4552 -0.4109 0.527 
rgb/1311877857.673416.png depth/1311877857.673562.png -0.1558 -0.8953 0.571 -0.59 0.4483 -0.4085 0.533 
rgb/1311877857.736903.png depth/1311877857.736919.png -0.1568 -0.8939 0.5705 -0.5975 0.4414 -0.4008 0.5362 
rgb/1311877857.770944.png depth/1311877857.770952.png -0.1569 -0.8932 0.5703 -0.6008 0.4384 -0.3969 0.5379 
rgb/1311877857.837290.png depth/1311877857.837723.png -0.157 -0.892 0.57 -0.6068 0.4318 -0.3898 0.5417 
rgb/1311877857.904982.png depth/1311877857.904989.png -0.1575 -0.8905 0.5698 -0.612 0.4263 -0.3833 0.5448 
rgb/1311877858.037333.png depth/1311877858.037365.png -0.1586 -0.8883 0.5702 -0.6202 0.4115 -0.3722 0.5546 
rgb/1311877858.105553.png depth/1311877858.105572.png -0.1594 -0.8871 0.5701 -0.6252 0.4052 -0.3652 0.5582 
rgb/1311877858.173225.png depth/1311877858.177135.png -0.16 -0.8859 0.5702 -0.6291 0.3988 -0.3595 0.5621 
rgb/1311877858.238329.png depth/1311877858.238349.png -0.1609 -0.8848 0.57 -0.6348 0.3929 -0.3532 0.5638 
rgb/1311877858.272135.png depth/1311877858.272236.png -0.1607 -0.8839 0.5699 -0.637 0.3886 -0.3503 0.5661 
rgb/1311877858.338047.png depth/1311877858.338127.png -0.1613 -0.8823 0.5698 -0.6413 0.3818 -0.3441 0.5697 
rgb/1311877858.373158.png depth/1311877858.373168.png -0.1614 -0.8814 0.5697 -0.6433 0.3782 -0.3411 0.5716 
rgb/1311877858.437581.png depth/1311877858.437621.png -0.1621 -0.8801 0.5696 -0.6484 0.3721 -0.3346 0.5738 
rgb/1311877858.470682.png depth/1311877858.470693.png -0.162 -0.8791 0.5695 -0.6501 0.3665 -0.3306 0.5777 
rgb/1311877858.537451.png depth/1311877858.537493.png -0.1634 -0.8786 0.5698 -0.6534 0.3597 -0.324 0.582 
rgb/1311877858.606122.png depth/1311877858.606241.png -0.1641 -0.8775 0.57 -0.6566 0.3533 -0.3182 0.5855 
rgb/1311877858.673914.png depth/1311877858.674791.png -0.1645 -0.8774 0.5697 -0.6612 0.3491 -0.3119 0.5862 
rgb/1311877858.805860.png depth/1311877858.805875.png -0.1661 -0.8758 0.57 -0.6659 0.3414 -0.3036 0.5898 
rgb/1311877858.873809.png depth/1311877858.874028.png -0.1666 -0.8751 0.5704 -0.6668 0.3361 -0.2998 0.5937 
rgb/1311877858.941710.png depth/1311877858.941734.png -0.1648 -0.873 0.57 -0.6703 0.3326 -0.2955 0.5939 
rgb/1311877859.005742.png depth/1311877859.005886.png -0.1619 -0.8711 0.5695 -0.6722 0.3287 -0.2938 0.5948 
rgb/1311877859.073981.png depth/1311877859.073994.png -0.1597 -0.869 0.5695 -0.6718 0.3259 -0.2925 0.5975 
rgb/1311877859.141279.png depth/1311877859.141465.png -0.1586 -0.8678 0.5694 -0.6729 0.3252 -0.2916 0.597 
rgb/1311877859.205971.png depth/1311877859.206021.png -0.1574 -0.8674 0.5696 -0.673 0.3256 -0.2912 0.5969 
rgb/1311877859.239051.png depth/1311877859.239065.png -0.1561 -0.8668 0.5695 -0.6732 0.3257 -0.2913 0.5965 
rgb/1311877859.273141.png depth/1311877859.273154.png -0.1544 -0.8657 0.5695 -0.6717 0.3266 -0.2932 0.5968 
rgb/1311877859.304537.png depth/1311877859.304545.png -0.1531 -0.8652 0.5694 -0.6724 0.3282 -0.2937 0.5949 
rgb/1311877859.340328.png depth/1311877859.344824.png -0.1518 -0.8643 0.5693 -0.6714 0.3298 -0.2951 0.5944 
rgb/1311877859.406050.png depth/1311877859.406075.png -0.1487 -0.8627 0.5689 -0.6713 0.3349 -0.2968 0.5909 
